0,-2.23269,-2.23269,0.865385,0.865385,-2.20054,-2.20054,1.60762,1.60762,-2.15579,-2.15579,2.23757,2.23757,-2.10048,-2.10048,2.76551,2.76551,-2.03646,-2.03646,3.2011,3.2011,-1.96539,-1.96539,3.55344,3.55344,-1.88877,-1.88877,3.83101,3.83101,-1.80793,-1.80793,4.04175,4.04175,-1.72407,-1.72407,4.19302,4.19302,-1.63824,-1.63824,4.29168,4.29168,-1.55136,-1.55136,4.34405,4.34405,-1.46424,-1.46424,4.35595,4.35595,-1.37758,-1.37758,4.33274,4.33274,-1.292,-1.292,4.27933,4.27933,-1.20799,-1.20799,4.20018,4.20018,-1.12601,-1.12601,4.09939,4.09939,-1.04639,-1.04639,3.98063,3.98063,-0.969449,-0.969449,3.84723,3.84723,-0.895405,-0.895405,3.7022,3.7022,-0.82444,-0.82444,3.54821,3.54821,-0.756687,-0.756687,3.38766,3.38766,-0.692234,-0.692234,3.22266,3.22266,-0.631132,-0.631132,3.05509,3.05509,-0.573401,-0.573401,2.88657,2.88657,-0.51903,-0.51903,2.71853,2.71853,-0.467986,-0.467986,2.5522,2.5522,-0.420213,-0.420213,2.38863,2.38863,-0.375639,-0.375639,2.2287,2.2287,-0.334176,-0.334176,2.07316,2.07316,-0.295724,-0.295724,1.92261,1.92261,2.25,2.25,1.8,1.8,1.39673,1.39673,1.037,1.037,0.717724,0.717724,0.435904,0.435904,0.188668,0.188668,-0.0267374,-0.0267374,-0.21294,-0.21294,-0.37244,-0.37244,-0.507603,-0.507603,-0.620666,-0.620666,-0.713735,-0.713735,-0.788786,-0.788786,-0.847666,-0.847666,-0.892099,-0.892099,-0.923688,-0.923688,-0.94392,-0.94392,-0.954167,-0.954167,-0.955695,-0.955695,-0.949666,-0.949666,-0.937144,-0.937144,-0.919098,-0.919098,-0.896412,-0.896412,-0.869884,-0.869884,-0.840235,-0.840235,-0.808115,-0.808115,-0.774102,-0.774102,-0.738713,-0.738713,-0.702406,-0.702406
1,-2.23269,-1.73654,0.865385,0.673077,-2.20054,-1.71153,1.60762,1.25037,-2.15579,-1.67672,2.23757,1.74033,-2.10048,-1.63371,2.76551,2.15095,-2.03646,-1.58391,3.2011,2.48975,-1.96539,-1.52863,3.55344,2.76379,-1.88877,-1.46904,3.83101,2.97967,-1.80793,-1.40617,4.04175,3.14358,-1.72407,-1.34094,4.19302,3.26124,-1.63824,-1.27419,4.29168,3.33798,-1.55136,-1.20661,4.34405,3.3787,-1.46424,-1.13885,4.35595,3.38796,-1.37758,-1.07145,4.33274,3.36991,-1.292,-1.00489,4.27933,3.32836,-1.20799,-0.93955,4.20018,3.26681,-1.12601,-0.875782,4.09939,3.18841,-1.04639,-0.813861,3.98063,3.09604,-0.969449,-0.754016,3.84723,2.99229,-0.895405,-0.696426,3.7022,2.87949,-0.82444,-0.641231,3.54821,2.75972,-0.756687,-0.588534,3.38766,2.63485,-0.692234,-0.538404,3.22266,2.50652,-0.631132,-0.49088,3.05509,2.37618,-0.573401,-0.445978,2.88657,2.24511,-0.51903,-0.40369,2.71853,2.11441,-0.467986,-0.363989,2.5522,1.98505,-0.420213,-0.326833,2.38863,1.85782,-0.375639,-0.292164,2.2287,1.73344,-0.334176,-0.259915,2.07316,1.61246,-0.295724,-0.230007,1.92261,1.49537,2.25,1.75,1.8,1.4,1.39673,1.08635,1.037,0.806558,0.717724,0.55823,0.435904,0.339037,0.188668,0.146742,-0.0267374,-0.0207958,-0.21294,-0.16562,-0.37244,-0.289675,-0.507603,-0.394802,-0.620666,-0.482741,-0.713735,-0.555128,-0.788786,-0.6135,-0.847666,-0.659295,-0.892099,-0.693855,-0.923688,-0.718424,-0.94392,-0.73416,-0.954167,-0.74213,-0.955695,-0.743319,-0.949666,-0.738629,-0.937144,-0.72889,-0.919098,-0.714854,-0.896412,-0.697209,-0.869884,-0.676576,-0.840235,-0.653516,-0.808115,-0.628534,-0.774102,-0.602079,-0.738713,-0.574555,-0.702406,-0.546316
2,-2.23269,-1.24038,0.865385,0.480769,-2.20054,-1.22252,1.60762,0.893121,-2.15579,-1.19766,2.23757,1.24309,-2.10048,-1.16693,2.76551,1.53639,-2.03646,-1.13136,3.2011,1.77839,-1.96539,-1.09188,3.55344,1.97413,-1.88877,-1.04932,3.83101,2.12834,-1.80793,-1.00441,4.04175,2.24541,-1.72407,-0.957818,4.19302,2.32946,-1.63824,-0.910132,4.29168,2.38427,-1.55136,-0.861865,4.34405,2.41336,-1.46424,-0.813466,4.35595,2.41997,-1.37758,-0.765324,4.33274,2.40708,-1.292,-0.717776,4.27933,2.3774,-1.20799,-0.671107,4.20018,2.33344,-1.12601,-0.625559,4.09939,2.27744,-1.04639,-0.58133,3.98063,2.21146,-0.969449,-0.538583,3.84723,2.13735,-0.895405,-0.497447,3.7022,2.05678,-0.82444,-0.458022,3.54821,1.97123,-0.756687,-0.420382,3.38766,1.88203,-0.692234,-0.384574,3.22266,1.79037,-0.631132,-0.350629,3.05509,1.69727,-0.573401,-0.318556,2.88657,1.60365,-0.51903,-0.28835,2.71853,1.51029,-0.467986,-0.259992,2.5522,1.41789,-0.420213,-0.233452,2.38863,1.32702,-0.375639,-0.208688,2.2287,1.23817,-0.334176,-0.185653,2.07316,1.15176,-0.295724,-0.164291,1.92261,1.06812,2.25,1.25,1.8,1,1.39673,0.775962,1.037,0.576113,0.717724,0.398736,0.435904,0.242169,0.188668,0.104816,-0.0267374,-0.0148541,-0.21294,-0.1183,-0.37244,-0.206911,-0.507603,-0.282002,-0.620666,-0.344815,-0.713735,-0.39652,-0.788786,-0.438214,-0.847666,-0.470925,-0.892099,-0.49561,-0.923688,-0.51316,-0.94392,-0.5244,-0.954167,-0.530093,-0.955695,-0.530942,-0.949666,-0.527592,-0.937144,-0.520635,-0.919098,-0.51061,-0.896412,-0.498006,-0.869884,-0.483269,-0.840235,-0.466797,-0.808115,-0.448953,-0.774102,-0.430057,-0.738713,-0.410396,-0.702406,-0.390225
3,-2.23269,-0.744231,0.865385,0.288462,-2.20054,-0.733513,1.60762,0.535873,-2.15579,-0.718596,2.23757,0.745857,-2.10048,-0.700159,2.76551,0.921836,-2.03646,-0.678819,3.2011,1.06703,-1.96539,-0.655129,3.55344,1.18448,-1.88877,-0.629589,3.83101,1.277,-1.80793,-0.602644,4.04175,1.34725,-1.72407,-0.574691,4.19302,1.39767,-1.63824,-0.546079,4.29168,1.43056,-1.55136,-0.517119,4.34405,1.44802,-1.46424,-0.488079,4.35595,1.45198,-1.37758,-0.459195,4.33274,1.44425,-1.292,-0.430666,4.27933,1.42644,-1.20799,-0.402664,4.20018,1.40006,-1.12601,-0.375335,4.09939,1.36646,-1.04639,-0.348798,3.98063,1.32688,-0.969449,-0.32315,3.84723,1.28241,-0.895405,-0.298468,3.7022,1.23407,-0.82444,-0.274813,3.54821,1.18274,-0.756687,-0.252229,3.38766,1.12922,-0.692234,-0.230745,3.22266,1.07422,-0.631132,-0.210377,3.05509,1.01836,-0.573401,-0.191134,2.88657,0.96219,-0.51903,-0.17301,2.71853,0.906177,-0.467986,-0.155995,2.5522,0.850734,-0.420213,-0.140071,2.38863,0.79621,-0.375639,-0.125213,2.2287,0.742902,-0.334176,-0.111392,2.07316,0.691054,-0.295724,-0.0985746,1.92261,0.640871,2.25,0.75,1.8,0.6,1.39673,0.465577,1.037,0.345668,0.717724,0.239241,0.435904,0.145301,0.188668,0.0628894,-0.0267374,-0.00891248,-0.21294,-0.0709801,-0.37244,-0.124147,-0.507603,-0.169201,-0.620666,-0.206889,-0.713735,-0.237912,-0.788786,-0.262929,-0.847666,-0.282555,-0.892099,-0.297366,-0.923688,-0.307896,-0.94392,-0.31464,-0.954167,-0.318056,-0.955695,-0.318565,-0.949666,-0.316555,-0.937144,-0.312381,-0.919098,-0.306366,-0.896412,-0.298804,-0.869884,-0.289961,-0.840235,-0.280078,-0.808115,-0.269372,-0.774102,-0.258034,-0.738713,-0.246238,-0.702406,-0.234135
4,-2.23269,-0.248077,0.865385,0.0961538,-2.20054,-0.244504,1.60762,0.178624,-2.15579,-0.239532,2.23757,0.248619,-2.10048,-0.233386,2.76551,0.307279,-2.03646,-0.226273,3.2011,0.355678,-1.96539,-0.218376,3.55344,0.394827,-1.88877,-0.209863,3.83101,0.425668,-1.80793,-0.200881,4.04175,0.449083,-1.72407,-0.191564,4.19302,0.465891,-1.63824,-0.182026,4.29168,0.476854,-1.55136,-0.172373,4.34405,0.482672,-1.46424,-0.162693,4.35595,0.483994,-1.37758,-0.153065,4.33274,0.481415,-1.292,-0.143555,4.27933,0.475481,-1.20799,-0.134221,4.20018,0.466687,-1.12601,-0.125112,4.09939,0.455488,-1.04639,-0.116266,3.98063,0.442292,-0.969449,-0.107717,3.84723,0.42747,-0.895405,-0.0994894,3.7022,0.411356,-0.82444,-0.0916045,3.54821,0.394246,-0.756687,-0.0840763,3.38766,0.376407,-0.692234,-0.0769149,3.22266,0.358074,-0.631132,-0.0701258,3.05509,0.339454,-0.573401,-0.0637112,2.88657,0.32073,-0.51903,-0.05767,2.71853,0.302059,-0.467986,-0.0519984,2.5522,0.283578,-0.420213,-0.0466904,2.38863,0.265403,-0.375639,-0.0417377,2.2287,0.247634,-0.334176,-0.0371307,2.07316,0.230351,-0.295724,-0.0328582,1.92261,0.213624,2.25,0.25,1.8,0.2,1.39673,0.155192,1.037,0.115223,0.717724,0.0797472,0.435904,0.0484338,0.188668,0.0209631,-0.0267374,-0.00297083,-0.21294,-0.02366,-0.37244,-0.0413822,-0.507603,-0.0564003,-0.620666,-0.0689629,-0.713735,-0.0793039,-0.788786,-0.0876429,-0.847666,-0.0941851,-0.892099,-0.0991221,-0.923688,-0.102632,-0.94392,-0.10488,-0.954167,-0.106019,-0.955695,-0.106188,-0.949666,-0.105518,-0.937144,-0.104127,-0.919098,-0.102122,-0.896412,-0.0996013,-0.869884,-0.0966537,-0.840235,-0.0933595,-0.808115,-0.0897905,-0.774102,-0.0860113,-0.738713,-0.0820792,-0.702406,-0.0780451
5,-2.23269,0.248077,0.865385,-0.0961538,-2.20054,0.244504,1.60762,-0.178624,-2.15579,0.239532,2.23757,-0.248619,-2.10048,0.233386,2.76551,-0.307279,-2.03646,0.226273,3.2011,-0.355678,-1.96539,0.218376,3.55344,-0.394827,-1.88877,0.209863,3.83101,-0.425668,-1.80793,0.200881,4.04175,-0.449083,-1.72407,0.191564,4.19302,-0.465891,-1.63824,0.182026,4.29168,-0.476854,-1.55136,0.172373,4.34405,-0.482672,-1.46424,0.162693,4.35595,-0.483994,-1.37758,0.153065,4.33274,-0.481415,-1.292,0.143555,4.27933,-0.475481,-1.20799,0.134221,4.20018,-0.466687,-1.12601,0.125112,4.09939,-0.455488,-1.04639,0.116266,3.98063,-0.442292,-0.969449,0.107717,3.84723,-0.42747,-0.895405,0.0994894,3.7022,-0.411356,-0.82444,0.0916045,3.54821,-0.394246,-0.756687,0.0840763,3.38766,-0.376407,-0.692234,0.0769149,3.22266,-0.358074,-0.631132,0.0701258,3.05509,-0.339454,-0.573401,0.0637112,2.88657,-0.32073,-0.51903,0.05767,2.71853,-0.302059,-0.467986,0.0519984,2.5522,-0.283578,-0.420213,0.0466904,2.38863,-0.265403,-0.375639,0.0417377,2.2287,-0.247634,-0.334176,0.0371307,2.07316,-0.230351,-0.295724,0.0328582,1.92261,-0.213624,2.25,-0.25,1.8,-0.2,1.39673,-0.155192,1.037,-0.115223,0.717724,-0.0797472,0.435904,-0.0484338,0.188668,-0.0209631,-0.0267374,0.00297083,-0.21294,0.02366,-0.37244,0.0413822,-0.507603,0.0564003,-0.620666,0.0689629,-0.713735,0.0793039,-0.788786,0.0876429,-0.847666,0.0941851,-0.892099,0.0991221,-0.923688,0.102632,-0.94392,0.10488,-0.954167,0.106019,-0.955695,0.106188,-0.949666,0.105518,-0.937144,0.104127,-0.919098,0.102122,-0.896412,0.0996013,-0.869884,0.0966537,-0.840235,0.0933595,-0.808115,0.0897905,-0.774102,0.0860113,-0.738713,0.0820792,-0.702406,0.0780451
6,-2.23269,0.744231,0.865385,-0.288462,-2.20054,0.733513,1.60762,-0.535873,-2.15579,0.718596,2.23757,-0.745857,-2.10048,0.700159,2.76551,-0.921836,-2.03646,0.678819,3.2011,-1.06703,-1.96539,0.655129,3.55344,-1.18448,-1.88877,0.629589,3.83101,-1.277,-1.80793,0.602644,4.04175,-1.34725,-1.72407,0.574691,4.19302,-1.39767,-1.63824,0.546079,4.29168,-1.43056,-1.55136,0.517119,4.34405,-1.44802,-1.46424,0.488079,4.35595,-1.45198,-1.37758,0.459195,4.33274,-1.44425,-1.292,0.430666,4.27933,-1.42644,-1.20799,0.402664,4.20018,-1.40006,-1.12601,0.375335,4.09939,-1.36646,-1.04639,0.348798,3.98063,-1.32688,-0.969449,0.32315,3.84723,-1.28241,-0.895405,0.298468,3.7022,-1.23407,-0.82444,0.274813,3.54821,-1.18274,-0.756687,0.252229,3.38766,-1.12922,-0.692234,0.230745,3.22266,-1.07422,-0.631132,0.210377,3.05509,-1.01836,-0.573401,0.191134,2.88657,-0.96219,-0.51903,0.17301,2.71853,-0.906177,-0.467986,0.155995,2.5522,-0.850734,-0.420213,0.140071,2.38863,-0.79621,-0.375639,0.125213,2.2287,-0.742902,-0.334176,0.111392,2.07316,-0.691054,-0.295724,0.0985746,1.92261,-0.640871,2.25,-0.75,1.8,-0.6,1.39673,-0.465577,1.037,-0.345668,0.717724,-0.239241,0.435904,-0.145301,0.188668,-0.0628894,-0.0267374,0.00891248,-0.21294,0.0709801,-0.37244,0.124147,-0.507603,0.169201,-0.620666,0.206889,-0.713735,0.237912,-0.788786,0.262929,-0.847666,0.282555,-0.892099,0.297366,-0.923688,0.307896,-0.94392,0.31464,-0.954167,0.318056,-0.955695,0.318565,-0.949666,0.316555,-0.937144,0.312381,-0.919098,0.306366,-0.896412,0.298804,-0.869884,0.289961,-0.840235,0.280078,-0.808115,0.269372,-0.774102,0.258034,-0.738713,0.246238,-0.702406,0.234135
7,-2.23269,1.24038,0.865385,-0.480769,-2.20054,1.22252,1.60762,-0.893121,-2.15579,1.19766,2.23757,-1.24309,-2.10048,1.16693,2.76551,-1.53639,-2.03646,1.13136,3.2011,-1.77839,-1.96539,1.09188,3.55344,-1.97413,-1.88877,1.04932,3.83101,-2.12834,-1.80793,1.00441,4.04175,-2.24541,-1.72407,0.957818,4.19302,-2.32946,-1.63824,0.910132,4.29168,-2.38427,-1.55136,0.861865,4.34405,-2.41336,-1.46424,0.813466,4.35595,-2.41997,-1.37758,0.765324,4.33274,-2.40708,-1.292,0.717776,4.27933,-2.3774,-1.20799,0.671107,4.20018,-2.33344,-1.12601,0.625559,4.09939,-2.27744,-1.04639,0.58133,3.98063,-2.21146,-0.969449,0.538583,3.84723,-2.13735,-0.895405,0.497447,3.7022,-2.05678,-0.82444,0.458022,3.54821,-1.97123,-0.756687,0.420382,3.38766,-1.88203,-0.692234,0.384574,3.22266,-1.79037,-0.631132,0.350629,3.05509,-1.69727,-0.573401,0.318556,2.88657,-1.60365,-0.51903,0.28835,2.71853,-1.51029,-0.467986,0.259992,2.5522,-1.41789,-0.420213,0.233452,2.38863,-1.32702,-0.375639,0.208688,2.2287,-1.23817,-0.334176,0.185653,2.07316,-1.15176,-0.295724,0.164291,1.92261,-1.06812,2.25,-1.25,1.8,-1,1.39673,-0.775962,1.037,-0.576113,0.717724,-0.398736,0.435904,-0.242169,0.188668,-0.104816,-0.0267374,0.0148541,-0.21294,0.1183,-0.37244,0.206911,-0.507603,0.282002,-0.620666,0.344815,-0.713735,0.39652,-0.788786,0.438214,-0.847666,0.470925,-0.892099,0.49561,-0.923688,0.51316,-0.94392,0.5244,-0.954167,0.530093,-0.955695,0.530942,-0.949666,0.527592,-0.937144,0.520635,-0.919098,0.51061,-0.896412,0.498006,-0.869884,0.483269,-0.840235,0.466797,-0.808115,0.448953,-0.774102,0.430057,-0.738713,0.410396,-0.702406,0.390225
8,-2.23269,1.73654,0.865385,-0.673077,-2.20054,1.71153,1.60762,-1.25037,-2.15579,1.67672,2.23757,-1.74033,-2.10048,1.63371,2.76551,-2.15095,-2.03646,1.58391,3.2011,-2.48975,-1.96539,1.52863,3.55344,-2.76379,-1.88877,1.46904,3.83101,-2.97967,-1.80793,1.40617,4.04175,-3.14358,-1.72407,1.34094,4.19302,-3.26124,-1.63824,1.27419,4.29168,-3.33798,-1.55136,1.20661,4.34405,-3.3787,-1.46424,1.13885,4.35595,-3.38796,-1.37758,1.07145,4.33274,-3.36991,-1.292,1.00489,4.27933,-3.32836,-1.20799,0.93955,4.20018,-3.26681,-1.12601,0.875782,4.09939,-3.18841,-1.04639,0.813861,3.98063,-3.09604,-0.969449,0.754016,3.84723,-2.99229,-0.895405,0.696426,3.7022,-2.87949,-0.82444,0.641231,3.54821,-2.75972,-0.756687,0.588534,3.38766,-2.63485,-0.692234,0.538404,3.22266,-2.50652,-0.631132,0.49088,3.05509,-2.37618,-0.573401,0.445978,2.88657,-2.24511,-0.51903,0.40369,2.71853,-2.11441,-0.467986,0.363989,2.5522,-1.98505,-0.420213,0.326833,2.38863,-1.85782,-0.375639,0.292164,2.2287,-1.73344,-0.334176,0.259915,2.07316,-1.61246,-0.295724,0.230007,1.92261,-1.49537,2.25,-1.75,1.8,-1.4,1.39673,-1.08635,1.037,-0.806558,0.717724,-0.55823,0.435904,-0.339037,0.188668,-0.146742,-0.0267374,0.0207958,-0.21294,0.16562,-0.37244,0.289675,-0.507603,0.394802,-0.620666,0.482741,-0.713735,0.555128,-0.788786,0.6135,-0.847666,0.659295,-0.892099,0.693855,-0.923688,0.718424,-0.94392,0.73416,-0.954167,0.74213,-0.955695,0.743319,-0.949666,0.738629,-0.937144,0.72889,-0.919098,0.714854,-0.896412,0.697209,-0.869884,0.676576,-0.840235,0.653516,-0.808115,0.628534,-0.774102,0.602079,-0.738713,0.574555,-0.702406,0.546316
9,-2.23269,2.23269,0.865385,-0.865385,-2.20054,2.20054,1.60762,-1.60762,-2.15579,2.15579,2.23757,-2.23757,-2.10048,2.10048,2.76551,-2.76551,-2.03646,2.03646,3.2011,-3.2011,-1.96539,1.96539,3.55344,-3.55344,-1.88877,1.88877,3.83101,-3.83101,-1.80793,1.80793,4.04175,-4.04175,-1.72407,1.72407,4.19302,-4.19302,-1.63824,1.63824,4.29168,-4.29168,-1.55136,1.55136,4.34405,-4.34405,-1.46424,1.46424,4.35595,-4.35595,-1.37758,1.37758,4.33274,-4.33274,-1.292,1.292,4.27933,-4.27933,-1.20799,1.20799,4.20018,-4.20018,-1.12601,1.12601,4.09939,-4.09939,-1.04639,1.04639,3.98063,-3.98063,-0.969449,0.969449,3.84723,-3.84723,-0.895405,0.895405,3.7022,-3.7022,-0.82444,0.82444,3.54821,-3.54821,-0.756687,0.756687,3.38766,-3.38766,-0.692234,0.692234,3.22266,-3.22266,-0.631132,0.631132,3.05509,-3.05509,-0.573401,0.573401,2.88657,-2.88657,-0.51903,0.51903,2.71853,-2.71853,-0.467986,0.467986,2.5522,-2.5522,-0.420213,0.420213,2.38863,-2.38863,-0.375639,0.375639,2.2287,-2.2287,-0.334176,0.334176,2.07316,-2.07316,-0.295724,0.295724,1.92261,-1.92261,2.25,-2.25,1.8,-1.8,1.39673,-1.39673,1.037,-1.037,0.717724,-0.717724,0.435904,-0.435904,0.188668,-0.188668,-0.0267374,0.0267374,-0.21294,0.21294,-0.37244,0.37244,-0.507603,0.507603,-0.620666,0.620666,-0.713735,0.713735,-0.788786,0.788786,-0.847666,0.847666,-0.892099,0.892099,-0.923688,0.923688,-0.94392,0.94392,-0.954167,0.954167,-0.955695,0.955695,-0.949666,0.949666,-0.937144,0.937144,-0.919098,0.919098,-0.896412,0.896412,-0.869884,0.869884,-0.840235,0.840235,-0.808115,0.808115,-0.774102,0.774102,-0.738713,0.738713,-0.702406,0.702406
